"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 20, 2021","0.0955","0.1079","0.1083","0.0808","399.23M","-11.50%"
"Jun 13, 2021","0.1079","0.1122","0.1229","0.1033","207.80M","-3.84%"
"Jun 06, 2021","0.1122","0.1189","0.1284","0.1072","230.02M","-5.61%"
"May 30, 2021","0.1189","0.1112","0.1356","0.1066","323.08M","6.91%"
"May 23, 2021","0.1112","0.1175","0.1380","0.0874","619.04M","-5.38%"
"May 16, 2021","0.1175","0.1535","0.1659","0.0938","957.73M","-23.45%"
"May 09, 2021","0.1535","0.1810","0.1848","0.1436","771.56M","-15.18%"
"May 02, 2021","0.1810","0.1940","0.1953","0.1653","583.25M","-6.72%"
"Apr 25, 2021","0.1940","0.1659","0.1984","0.1622","650.77M","16.97%"
"Apr 18, 2021","0.1659","0.2350","0.2366","0.1389","1.30B","-29.47%"
"Apr 11, 2021","0.2352","0.2151","0.2514","0.2028","1.20B","9.34%"
"Apr 04, 2021","0.2151","0.2025","0.2310","0.1781","1.04B","6.22%"
"Mar 28, 2021","0.2025","0.2012","0.2246","0.1950","875.55M","0.64%"
"Mar 21, 2021","0.2012","0.2129","0.2328","0.1924","1.15B","-5.40%"
"Mar 14, 2021","0.2127","0.1969","0.2482","0.1654","1.35B","8.06%"
"Mar 07, 2021","0.1968","0.1531","0.2005","0.1523","1.21B","28.58%"
"Feb 28, 2021","0.1531","0.1493","0.1610","0.1265","1.45B","2.54%"
"Feb 21, 2021","0.1493","0.1380","0.2708","0.1323","2.91B","8.16%"
"Feb 14, 2021","0.1380","0.0927","0.1509","0.0787","2.02B","48.85%"
"Feb 07, 2021","0.0927","0.0685","0.0940","0.0637","1.58B","35.40%"
"Jan 31, 2021","0.0685","0.0660","0.0700","0.0596","1.14B","3.99%"
"Jan 24, 2021","0.0659","0.0726","0.0758","0.0625","851.56M","-9.24%"
"Jan 17, 2021","0.0726","0.0766","0.0893","0.0659","828.08M","-5.31%"
"Jan 10, 2021","0.0766","0.0825","0.0873","0.0586","901.47M","-7.03%"
"Jan 03, 2021","0.0824","0.0617","0.0920","0.0584","1.44B","33.59%"
"Dec 27, 2020","0.0617","0.0592","0.0730","0.0559","796.97M","4.23%"
"Dec 20, 2020","0.0592","0.0659","0.0698","0.0537","807.06M","-10.22%"
"Dec 13, 2020","0.0659","0.0592","0.0699","0.0590","725.23M","11.30%"
"Dec 06, 2020","0.0592","0.0642","0.0647","0.0567","623.07M","-7.70%"
"Nov 29, 2020","0.0642","0.0651","0.0708","0.0621","734.68M","-1.38%"
"Nov 22, 2020","0.0651","0.0734","0.0832","0.0611","861.11M","-11.27%"
"Nov 15, 2020","0.0734","0.0675","0.0784","0.0631","649.15M","8.63%"
"Nov 08, 2020","0.0675","0.0731","0.0765","0.0666","453.31M","-7.72%"
"Nov 01, 2020","0.0732","0.0850","0.0860","0.0730","539.37M","-13.94%"
"Oct 25, 2020","0.0850","0.1020","0.1052","0.0828","350.06M","-16.74%"
"Oct 18, 2020","0.1021","0.1336","0.1342","0.0918","461.68M","-23.59%"
"Oct 11, 2020","0.1336","0.1541","0.1568","0.1333","422.75M","-13.27%"
"Oct 04, 2020","0.1541","0.1466","0.1575","0.1457","392.63M","5.11%"
"Sep 27, 2020","0.1466","0.1542","0.1567","0.1456","381.43M","-4.92%"
"Sep 20, 2020","0.1542","0.1677","0.1678","0.1442","414.42M","-8.05%"
"Sep 13, 2020","0.1677","0.1636","0.1718","0.1598","363.49M","2.50%"
"Sep 06, 2020","0.1636","0.1505","0.1639","0.1442","451.60M","8.67%"
"Aug 30, 2020","0.1505","0.1733","0.1837","0.1468","531.79M","-13.11%"
"Aug 23, 2020","0.1733","0.1688","0.1758","0.1663","512.77M","2.61%"
"Aug 16, 2020","0.1688","0.1665","0.2058","0.1618","622.49M","1.41%"
"Aug 09, 2020","0.1665","0.1675","0.1722","0.1570","467.07M","-0.59%"
"Aug 02, 2020","0.1675","0.1743","0.1788","0.1545","659.22M","-3.91%"
"Jul 26, 2020","0.1743","0.1509","0.1744","0.1500","1.07B","15.52%"
"Jul 19, 2020","0.1509","0.1453","0.1516","0.1407","577.75M","3.89%"
"Jul 12, 2020","0.1453","0.1447","0.1463","0.1378","685.72M","0.37%"
"Jul 05, 2020","0.1447","0.1284","0.1453","0.1278","911.50M","12.71%"
"Jun 28, 2020","0.1284","0.1123","0.1289","0.1116","839.16M","14.31%"
"Jun 21, 2020","0.1123","0.1193","0.1261","0.1098","871.83M","-5.83%"
"Jun 14, 2020","0.1193","0.1098","0.1193","0.1042","569.19M","8.67%"
"Jun 07, 2020","0.1098","0.1043","0.1261","0.1009","726.18M","5.24%"
"May 31, 2020","0.1043","0.0847","0.1048","0.0835","793.32M","23.13%"
"May 24, 2020","0.0847","0.0749","0.0849","0.0727","882.31M","13.10%"
"May 17, 2020","0.0749","0.0652","0.0756","0.0648","536.85M","14.88%"
"May 10, 2020","0.0652","0.0666","0.0676","0.0576","247.56M","-2.14%"
"May 03, 2020","0.0666","0.0594","0.0691","0.0580","219.51M","12.14%"
"Apr 26, 2020","0.0594","0.0529","0.0656","0.0529","205.05M","12.32%"
"Apr 19, 2020","0.0529","0.0518","0.0546","0.0473","139.00M","2.06%"
"Apr 12, 2020","0.0518","0.0498","0.0519","0.0473","206.82M","4.08%"
"Apr 05, 2020","0.0498","0.0481","0.0543","0.0478","183.87M","3.59%"
"Mar 29, 2020","0.0481","0.0425","0.0512","0.0411","566.61M","13.13%"
"Mar 22, 2020","0.0425","0.0380","0.0470","0.0353","977.69M","11.85%"
"Mar 15, 2020","0.0380","0.0317","0.0435","0.0278","1.01B","18.74%"
"Mar 08, 2020","0.0320","0.0566","0.0566","0.0239","350.92M","-43.45%"
"Mar 01, 2020","0.0566","0.0520","0.0584","0.0517","478.02M","8.82%"
"Feb 23, 2020","0.0520","0.0591","0.0628","0.0511","621.03M","-12.01%"
"Feb 16, 2020","0.0591","0.0627","0.0641","0.0568","941.39M","-5.69%"
"Feb 09, 2020","0.0627","0.0596","0.0912","0.0587","430.17M","5.15%"
"Feb 02, 2020","0.0596","0.0531","0.0597","0.0531","468.29M","12.26%"
"Jan 26, 2020","0.0531","0.0462","0.0554","0.0457","35.27M","14.91%"
"Jan 19, 2020","0.0462","0.0472","0.0485","0.0447","598.79M","-2.12%"
"Jan 12, 2020","0.0472","0.0407","0.0473","0.0399","471.11M","15.88%"
"Jan 05, 2020","0.0407","0.0345","0.0421","0.0343","354.74M","18.06%"
"Dec 29, 2019","0.0345","0.0341","0.0348","0.0324","351.26M","1.27%"
"Dec 22, 2019","0.0341","0.0343","0.0376","0.0337","265.22M","-0.68%"
"Dec 15, 2019","0.0343","0.0296","0.0363","0.0294","466.44M","15.87%"
"Dec 08, 2019","0.0296","0.0297","0.0304","0.0287","183.82M","-0.34%"
"Dec 01, 2019","0.0297","0.0271","0.0303","0.0250","220.16M","9.60%"
"Nov 24, 2019","0.0271","0.0293","0.0299","0.0247","151.66M","-7.57%"
"Nov 17, 2019","0.0293","0.0349","0.0362","0.0277","30.75M","-15.99%"
"Nov 10, 2019","0.0349","0.0351","0.0418","0.0339","300.45M","-0.57%"
"Nov 03, 2019","0.0351","0.0377","0.0415","0.0345","527.02M","-6.99%"
"Oct 27, 2019","0.0377","0.0364","0.0405","0.0350","699.30M","3.70%"
"Oct 20, 2019","0.0364","0.0327","0.0403","0.0302","611.73M","11.25%"
"Oct 13, 2019","0.0327","0.0345","0.0351","0.0322","556.81M","-5.14%"
"Oct 06, 2019","0.0345","0.0350","0.0367","0.0334","437.62M","-1.47%"
"Sep 29, 2019","0.0350","0.0350","0.0374","0.0329","275.59M","0.00%"
"Sep 22, 2019","0.0350","0.0385","0.0393","0.0318","184.14M","-9.12%"
"Sep 15, 2019","0.0385","0.0395","0.0409","0.0371","449.23M","-2.51%"
"Sep 08, 2019","0.0395","0.0410","0.0415","0.0372","365.29M","-3.65%"
"Sep 01, 2019","0.0410","0.0392","0.0444","0.0348","518.58M","4.60%"
"Aug 25, 2019","0.0392","0.0429","0.0430","0.0378","479.98M","-8.66%"
"Aug 18, 2019","0.0429","0.0444","0.0473","0.0419","382.89M","-3.38%"
"Aug 11, 2019","0.0444","0.0510","0.0524","0.0425","786.08M","-12.97%"
"Aug 04, 2019","0.0510","0.0549","0.0576","0.0440","648.10M","-7.10%"
"Jul 28, 2019","0.0549","0.0566","0.0719","0.0536","55.95M","-3.01%"
"Jul 21, 2019","0.0566","0.0589","0.0785","0.0530","164.20M","-3.84%"
"Jul 14, 2019","0.0589","0.0840","0.0878","0.0514","-","-29.94%"
"Jul 07, 2019","0.0840","0.0700","0.1578","0.0681","-","20.00%"
"Jun 30, 2019","0.0700","0.0675","0.0752","0.0562","-","3.81%"
"Jun 23, 2019","0.0675","0.0612","0.0831","0.0594","-","10.20%"
"Jun 16, 2019","0.0612","0.0655","0.0672","0.0612","-","-6.56%"
"Jun 09, 2019","0.0655","0.0694","0.0709","0.0653","-","-5.54%"
"Jun 02, 2019","0.0694","0.0683","0.0792","0.0683","-","1.62%"
"May 26, 2019","0.0683","0.0656","0.0718","0.0620","-","4.04%"
"May 19, 2019","0.0656","0.0692","0.0692","0.0620","-","-5.21%"
"May 12, 2019","0.0692","0.0681","0.0745","0.0588","-","1.69%"
"May 05, 2019","0.0681","0.0700","0.0713","0.0562","-","-2.81%"
"Apr 28, 2019","0.0700","0.0724","0.0753","0.0580","-","-3.25%"
"Apr 21, 2019","0.0724","0.0937","0.0966","0.0690","-","-22.74%"
"Apr 14, 2019","0.0937","0.0833","0.0971","0.0764","-","12.51%"
"Apr 07, 2019","0.0833","0.0489","0.1043","0.0489","-","70.26%"
"Mar 31, 2019","0.0489","0.0462","0.0520","0.0433","-","5.97%"
"Mar 24, 2019","0.0462","0.0665","0.0665","0.0454","-","-30.54%"
"Mar 17, 2019","0.0665","0.0818","0.0821","0.0631","-","-18.72%"
"Mar 10, 2019","0.0818","0.0205","0.1259","0.0204","-","299.58%"
"Mar 03, 2019","0.0205","0.0124","0.0234","0.0119","-","65.39%"
"Feb 24, 2019","0.0124","0.0128","0.0130","0.0123","-","-3.19%"
"Feb 17, 2019","0.0128","0.0123","0.0133","0.0121","-","3.56%"
"Feb 10, 2019","0.0123","0.0127","0.0129","0.0122","-","-2.97%"
"Feb 03, 2019","0.0127","0.0125","0.0133","0.0120","-","2.04%"
"Jan 27, 2019","0.0125","0.0137","0.0142","0.0121","-","-8.87%"
"Jan 20, 2019","0.0137","0.0147","0.0150","0.0128","-","-6.95%"
"Jan 13, 2019","0.0147","0.0172","0.0172","0.0146","-","-14.63%"
