"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 06, 2020","12.72","10.60","13.26","9.76","131.93M","20.02%"
"Aug 30, 2020","10.60","16.42","17.75","9.19","153.23M","-35.48%"
"Aug 23, 2020","16.42","15.87","16.97","13.51","109.88M","3.46%"
"Aug 16, 2020","15.87","19.17","20.01","12.92","208.47M","-17.20%"
"Aug 09, 2020","19.17","12.72","19.79","12.02","206.64M","50.68%"
"Aug 02, 2020","12.72","8.32","13.78","6.96","130.05M","52.85%"
"Jul 26, 2020","8.32","7.08","8.46","7.03","91.30M","8.50%"
"Jul 19, 2020","7.67","7.97","8.20","6.99","87.99M","-3.71%"
"Jul 12, 2020","7.97","6.10","8.83","6.10","183.01M","30.55%"
"Jul 05, 2020","6.10","4.82","6.53","4.62","110.06M","26.64%"
"Jun 28, 2020","4.82","4.41","4.92","4.37","44.38M","9.17%"
"Jun 21, 2020","4.41","4.18","4.94","4.14","60.07M","5.59%"
"Jun 14, 2020","4.18","4.11","4.25","3.66","33.65M","1.81%"
"Jun 07, 2020","4.11","4.35","4.50","3.86","31.23M","-5.58%"
"May 31, 2020","4.35","4.17","4.62","4.04","46.81M","4.33%"
"May 24, 2020","4.17","3.93","4.18","3.78","37.65M","5.96%"
"May 17, 2020","3.93","3.76","4.17","3.75","57.32M","4.66%"
"May 10, 2020","3.76","4.02","4.02","3.32","76.54M","-6.38%"
"May 03, 2020","4.02","3.82","4.21","3.51","57.92M","5.22%"
"Apr 26, 2020","3.82","3.79","3.99","3.47","86.85M","0.79%"
"Apr 19, 2020","3.79","3.78","3.89","3.38","112.72M","0.00%"
"Apr 12, 2020","3.78","3.29","3.82","2.98","174.43M","14.95%"
"Apr 05, 2020","3.29","2.32","3.47","2.24","230.36M","42.17%"
"Mar 29, 2020","2.32","2.14","2.44","2.00","77.46M","8.40%"
"Mar 22, 2020","2.14","2.28","2.36","1.94","116.52M","-5.72%"
"Mar 15, 2020","2.27","2.14","2.61","1.56","284.50M","6.08%"
"Mar 08, 2020","2.14","4.35","4.45","1.15","349.37M","-50.86%"
"Mar 01, 2020","4.35","4.06","4.97","3.77","109.21M","6.97%"
"Feb 23, 2020","4.06","4.11","4.37","3.31","124.03M","-1.05%"
"Feb 16, 2020","4.11","4.30","4.86","3.85","109.79M","-4.62%"
"Feb 09, 2020","4.30","3.42","4.62","3.24","82.37M","25.79%"
"Feb 02, 2020","3.42","2.84","3.48","2.84","60.39M","20.66%"
"Jan 26, 2020","2.84","2.44","2.94","2.43","30.32M","16.05%"
"Jan 19, 2020","2.44","2.77","2.85","2.37","32.61M","-11.63%"
"Jan 12, 2020","2.77","2.28","2.86","2.16","57.15M","21.27%"
"Jan 05, 2020","2.28","1.82","2.35","1.79","45.81M","24.99%"
"Dec 29, 2019","1.82","1.87","1.92","1.70","11.35M","-2.65%"
"Dec 22, 2019","1.87","1.86","1.96","1.76","18.74M","0.60%"
"Dec 15, 2019","1.86","1.99","2.12","1.62","37.03M","-6.62%"
"Dec 08, 2019","1.99","2.04","2.30","1.97","33.79M","-2.23%"
"Dec 01, 2019","2.04","2.24","2.24","1.96","33.98M","-8.72%"
"Nov 24, 2019","2.24","2.42","2.45","2.03","47.70M","-7.63%"
"Nov 17, 2019","2.42","2.99","2.99","2.14","47.55M","-19.20%"
"Nov 10, 2019","2.99","2.80","3.16","2.67","41.26M","7.15%"
"Nov 03, 2019","2.80","2.70","2.85","2.62","22.73M","3.42%"
"Oct 27, 2019","2.70","2.74","2.88","2.52","38.44M","-1.48%"
"Oct 20, 2019","2.74","2.35","2.99","2.29","94.22M","16.51%"
"Oct 13, 2019","2.35","2.60","2.67","2.18","63.89M","-9.07%"
"Oct 06, 2019","2.59","1.96","2.94","1.95","114.67M","31.81%"
"Sep 29, 2019","1.96","1.68","2.03","1.64","36.82M","17.26%"
"Sep 22, 2019","1.68","1.89","2.06","1.48","56.23M","-11.12%"
"Sep 15, 2019","1.89","1.56","1.90","1.55","43.54M","20.51%"
"Sep 08, 2019","1.56","1.77","1.90","1.51","31.29M","-11.42%"
"Sep 01, 2019","1.77","1.78","1.94","1.69","22.79M","-0.74%"
"Aug 25, 2019","1.78","2.17","2.18","1.73","23.33M","-18.19%"
"Aug 18, 2019","2.17","2.40","2.60","2.14","32.47M","-9.42%"
"Aug 11, 2019","2.40","2.33","2.60","2.17","30.85M","2.84%"
"Aug 04, 2019","2.33","2.41","2.64","2.13","33.38M","-3.30%"
"Jul 28, 2019","2.41","2.25","2.73","1.98","34.50M","7.52%"
"Jul 21, 2019","2.25","2.64","2.66","2.22","29.61M","-14.84%"
"Jul 14, 2019","2.64","3.17","3.24","2.06","73.84M","-16.92%"
"Jul 07, 2019","3.17","3.47","3.56","2.60","75.93M","-8.47%"
"Jun 30, 2019","3.47","3.71","4.23","2.95","148.48M","-6.67%"
"Jun 23, 2019","3.72","1.84","4.57","1.77","118.75M","101.60%"
"Jun 16, 2019","1.84","1.71","2.07","1.60","82.46M","7.84%"
"Jun 09, 2019","1.71","1.14","1.99","1.01","1.60M","49.80%"
"Jun 02, 2019","1.14","0.95","1.26","0.85","580.53K","19.54%"
"May 26, 2019","0.95","1.11","1.34","0.93","683.80K","-14.33%"
"May 19, 2019","1.11","0.94","1.47","0.94","564.31K","19.07%"
"May 12, 2019","0.94","0.69","0.98","0.63","351.41K","36.35%"
"May 05, 2019","0.69","0.50","0.76","0.49","251.32K","37.33%"
"Apr 28, 2019","0.50","0.45","0.52","0.42","31.08K","10.36%"
"Apr 21, 2019","0.45","0.50","0.60","0.40","67.94K","-10.02%"
"Apr 14, 2019","0.50","0.53","0.54","0.48","46.83K","-5.22%"
"Apr 07, 2019","0.53","0.58","0.61","0.46","97.87K","-8.15%"
"Mar 31, 2019","0.58","0.52","0.60","0.51","67.66K","17.46%"
"Mar 24, 2019","0.49","0.46","0.51","0.44","31.85K","7.66%"
"Mar 17, 2019","0.46","0.47","0.50","0.44","21.66K","-3.79%"
"Mar 10, 2019","0.47","0.47","0.54","0.45","53.54K","1.45%"
"Mar 03, 2019","0.47","0.42","0.50","0.40","42.81K","11.90%"
"Feb 24, 2019","0.42","0.46","0.47","0.40","25.55K","-8.94%"
"Feb 17, 2019","0.46","0.44","0.48","0.42","48.21K","5.17%"
"Feb 10, 2019","0.44","0.47","0.48","0.42","62.10K","-6.82%"
"Feb 03, 2019","0.47","0.41","0.49","0.38","43.45K","15.01%"
"Jan 27, 2019","0.41","0.47","0.54","0.36","177.24K","-13.73%"
"Jan 20, 2019","0.47","0.48","0.55","0.46","147.35K","-1.77%"
"Jan 13, 2019","0.48","0.41","0.58","0.37","379.03K","18.79%"
"Jan 06, 2019","0.41","0.37","0.46","0.34","93.59K","10.26%"
"Dec 30, 2018","0.37","0.29","0.46","0.29","39.03K","26.87%"
"Dec 23, 2018","0.29","0.28","0.33","0.26","42.52K","3.10%"
"Dec 16, 2018","0.28","0.19","0.37","0.19","362.93K","45.79%"
"Dec 09, 2018","0.19","0.24","0.31","0.19","36.96K","-19.08%"
