"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 10, 2022","2.1282","2.3380","2.3528","2.0382","137.19M","-9.04%"
"Apr 03, 2022","2.3396","2.6377","2.7669","2.2475","245.35M","-11.30%"
"Mar 27, 2022","2.6377","2.6174","2.8415","2.4603","304.71M","0.77%"
"Mar 20, 2022","2.6176","2.5066","2.7208","2.3567","227.54M","4.46%"
"Mar 13, 2022","2.5058","2.3096","2.5538","2.2249","464.47M","8.49%"
"Mar 06, 2022","2.3096","2.5583","2.5923","2.2983","409.12M","-9.76%"
"Feb 27, 2022","2.5596","2.6805","2.9229","2.4079","434.98M","-4.51%"
"Feb 20, 2022","2.6805","2.8873","2.9496","2.2008","523.88M","-7.16%"
"Feb 13, 2022","2.8873","2.9077","3.3998","2.7179","352.92M","-0.69%"
"Feb 06, 2022","2.9073","3.0149","3.5457","2.8233","474.39M","-3.57%"
"Jan 30, 2022","3.0149","2.3686","3.0986","2.3572","434.15M","27.16%"
"Jan 23, 2022","2.3710","2.0377","2.4139","1.8140","441.04M","16.10%"
"Jan 16, 2022","2.0421","2.9890","3.1920","1.7098","319.51M","-31.68%"
"Jan 09, 2022","2.9890","2.9336","3.1053","2.6359","270.51M","1.90%"
"Jan 02, 2022","2.9333","3.3474","3.4372","2.6908","455.57M","-12.36%"
"Dec 26, 2021","3.3472","3.7447","3.9683","3.1667","339.95M","-10.62%"
"Dec 19, 2021","3.7447","3.4339","3.8554","3.0285","511.75M","9.04%"
"Dec 12, 2021","3.4342","3.4705","3.6905","2.9334","368.15M","-1.03%"
"Dec 05, 2021","3.4699","4.1155","4.1506","3.1673","630.22M","-15.69%"
"Nov 28, 2021","4.1157","4.7038","5.2280","2.5887","739.73M","-12.50%"
"Nov 21, 2021","4.7038","4.0152","5.8956","3.5303","2.10B","17.15%"
"Nov 14, 2021","4.0151","3.2439","4.3572","2.7451","219.50M","23.77%"
"Nov 07, 2021","3.2439","2.8118","3.7982","2.2045","235.02M","15.41%"
"Oct 31, 2021","2.8108","3.6047","4.1820","2.3382","409.71M","-22.02%"
"Oct 24, 2021","3.6047","0.7938","4.8572","0.7141","208.41M","354.11%"
"Oct 17, 2021","0.7938","0.8084","0.8429","0.7364","20.35M","-1.92%"
"Oct 10, 2021","0.8093","0.8410","0.8628","0.7120","24.76M","-3.64%"
"Oct 03, 2021","0.8399","0.7520","0.8399","0.7226","32.74M","11.68%"
"Sep 26, 2021","0.7520","0.6930","0.7819","0.6162","29.41M","8.52%"
"Sep 19, 2021","0.6930","0.8225","0.8243","0.5970","30.80M","-15.72%"
"Sep 12, 2021","0.8223","0.8306","0.8812","0.7624","16.59M","-1.00%"
"Sep 05, 2021","0.8306","1.0542","1.0812","0.7185","53.30M","-21.21%"
"Aug 29, 2021","1.0542","0.9224","1.1052","0.8796","60.81M","14.29%"
"Aug 22, 2021","0.9224","0.8764","0.9941","0.8314","69.55M","5.24%"
"Aug 15, 2021","0.8764","0.8385","0.9461","0.7508","40.85M","4.53%"
"Aug 08, 2021","0.8385","0.7721","0.8629","0.6961","50.24M","8.54%"
"Aug 01, 2021","0.7725","0.7204","0.7828","0.6615","34.19M","7.28%"
"Jul 25, 2021","0.7200","0.6879","0.7520","0.6393","48.39M","2.48%"
"Jul 18, 2021","0.7026","0.6033","0.7359","0.4936","57.93M","16.53%"
"Jul 11, 2021","0.6029","0.7497","0.7838","0.5889","47.59M","-19.52%"
"Jul 04, 2021","0.7492","0.5604","0.8433","0.5302","71.51M","33.70%"
"Jun 27, 2021","0.5604","0.4700","0.5960","0.4548","20.71M","19.23%"
"Jun 20, 2021","0.4700","0.6312","0.6357","0.3719","39.33M","-25.54%"
"Jun 13, 2021","0.6312","0.6567","0.7579","0.6153","36.92M","-3.70%"
"Jun 06, 2021","0.6555","0.8172","0.8357","0.6278","163.77M","-19.79%"
"May 30, 2021","0.8172","0.7454","0.9034","0.6920","134.74M","9.63%"
"May 23, 2021","0.7454","0.7581","1.0143","0.4915","276.09M","-1.68%"
"May 16, 2021","0.7581","1.2029","1.2908","0.4899","311.66M","-37.03%"
"May 09, 2021","1.2039","1.4445","1.5163","1.1624","142.06M","-16.65%"
"May 02, 2021","1.4443","1.4600","1.5979","1.2544","188.60M","-1.07%"
"Apr 25, 2021","1.4600","1.1050","1.5521","1.0285","266.81M","32.10%"
"Apr 18, 2021","1.1052","1.5199","1.5330","0.9602","478.70M","-27.29%"
"Apr 11, 2021","1.5199","1.0142","1.6265","1.0028","371.82M","49.78%"
"Apr 04, 2021","1.0148","0.9433","1.1200","0.8343","292.91M","7.58%"
"Mar 28, 2021","0.9433","0.9255","1.1823","0.9063","407.79M","1.93%"
"Mar 21, 2021","0.9255","0.8957","1.0264","0.8020","277.27M","3.73%"
"Mar 14, 2021","0.8922","0.9710","1.2109","0.7756","925.46M","-8.11%"
"Mar 07, 2021","0.9709","0.3589","1.1733","0.3503","818.26M","170.52%"
"Feb 28, 2021","0.3589","0.2532","0.4449","0.2203","592.48M","41.88%"
"Feb 21, 2021","0.2530","0.3019","0.3283","0.1867","358.43M","-16.21%"
"Feb 14, 2021","0.3019","0.3448","0.3698","0.2595","387.51M","-12.44%"
"Feb 07, 2021","0.3448","0.2359","0.3732","0.2174","549.32M","46.17%"
"Jan 31, 2021","0.2359","0.1577","0.2709","0.1450","376.34M","49.62%"
"Jan 24, 2021","0.1577","0.1932","0.1936","0.1407","361.34M","-18.38%"
"Jan 17, 2021","0.1932","0.1088","0.2013","0.1027","714.72M","77.48%"
