"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 17, 2019","4.13","4.07","4.22","3.94","50.33K","1.65%"
"Feb 10, 2019","4.07","3.98","4.22","3.68","52.71K","2.21%"
"Feb 03, 2019","3.98","3.63","4.05","3.59","17.71K","9.53%"
"Jan 27, 2019","3.63","3.68","3.89","3.35","18.46K","-1.22%"
"Jan 20, 2019","3.68","4.03","4.19","3.68","20.73K","-8.76%"
"Jan 13, 2019","4.03","3.70","4.20","3.51","34.90K","8.89%"
"Jan 06, 2019","3.70","3.82","3.90","3.65","17.71K","-3.14%"
"Dec 30, 2018","3.82","3.81","3.99","3.68","33.31K","0.32%"
"Dec 23, 2018","3.81","3.69","4.50","3.68","58.97K","3.17%"
"Dec 16, 2018","3.69","2.99","4.77","2.99","98.95K","23.49%"
"Dec 09, 2018","2.99","2.96","3.20","2.58","31.14K","0.98%"
"Dec 02, 2018","2.96","3.51","3.51","2.73","43.23K","-15.67%"
"Nov 25, 2018","3.51","3.70","3.78","2.79","64.05K","-5.14%"
"Nov 18, 2018","3.70","4.48","4.60","3.30","31.66K","-17.41%"
"Nov 11, 2018","4.48","4.83","5.05","4.18","45.70K","-7.25%"
"Nov 04, 2018","4.83","4.88","5.10","4.70","27.59K","-1.02%"
"Oct 28, 2018","4.88","4.96","5.12","4.52","36.13K","-1.61%"
"Oct 21, 2018","4.96","5.22","5.24","4.90","18.58K","-4.98%"
"Oct 14, 2018","5.22","4.99","5.33","4.90","31.25K","4.61%"
"Oct 07, 2018","4.99","5.37","5.38","4.83","22.44K","-7.08%"
"Sep 30, 2018","5.37","5.17","5.40","5.01","16.53K","3.87%"
"Sep 23, 2018","5.17","5.28","5.53","4.61","32.60K","-2.08%"
"Sep 16, 2018","5.28","5.34","5.52","4.95","33.25K","-1.12%"
"Sep 09, 2018","5.34","5.45","5.59","4.85","21.71K","-2.02%"
"Sep 02, 2018","5.45","7.06","7.06","5.30","25.38K","-22.80%"
"Aug 26, 2018","7.06","5.73","7.20","5.46","30.36K","23.21%"
"Aug 19, 2018","5.73","5.74","6.00","5.10","18.27K","-0.17%"
"Aug 12, 2018","5.74","6.35","6.73","4.64","40.96K","-9.61%"
"Aug 05, 2018","6.35","8.01","8.56","5.55","31.06K","-20.72%"
"Jul 29, 2018","8.01","8.36","8.51","8.00","37.62K","-4.19%"
"Jul 22, 2018","8.36","8.78","8.91","8.28","23.26K","-4.78%"
"Jul 15, 2018","8.78","8.36","9.36","8.30","41.99K","5.02%"
"Jul 08, 2018","8.36","9.38","9.90","8.18","25.31K","-10.87%"
"Jul 01, 2018","9.38","8.46","12.02","8.06","45.13K","12.07%"
"Jun 24, 2018","8.37","8.49","9.45","7.30","32.74K","-1.41%"
"Jun 17, 2018","8.49","9.66","10.19","7.98","51.62K","-12.11%"
"Jun 10, 2018","9.66","11.21","11.56","9.15","116.36K","-13.83%"
"Jun 03, 2018","11.21","12.15","12.26","10.89","53.86K","-7.74%"
"May 27, 2018","12.15","11.56","12.50","10.68","63.21K","5.10%"
"May 20, 2018","11.56","13.79","14.05","10.60","88.86K","-16.17%"
"May 13, 2018","13.79","13.11","14.50","12.19","75.23K","5.19%"
"May 06, 2018","13.11","15.55","16.89","10.88","187.04K","-15.69%"
"Apr 29, 2018","15.55","16.92","17.67","0.00","236.74K","-8.10%"
"Apr 22, 2018","16.92","16.50","17.55","14.88","259.92K","2.55%"
"Apr 15, 2018","16.50","13.35","18.93","12.42","280.07K","23.60%"
"Apr 08, 2018","13.35","9.34","13.59","9.06","139.20K","42.93%"
"Apr 01, 2018","9.34","8.92","9.77","8.00","37.13K","4.71%"
"Mar 25, 2018","8.92","9.48","9.48","8.40","53.26K","-5.91%"
"Mar 18, 2018","9.48","10.71","11.08","6.01","163.14K","-11.48%"
"Mar 11, 2018","10.71","13.11","14.26","10.00","35.10K","-18.31%"
"Mar 04, 2018","13.11","18.27","18.75","12.19","35.80K","-28.24%"
"Feb 25, 2018","18.27","18.70","20.32","17.08","38.99K","-2.30%"
"Feb 18, 2018","18.70","22.24","23.59","18.26","36.20K","-15.92%"
"Feb 11, 2018","22.24","20.47","22.49","19.38","23.90K","8.65%"
"Feb 04, 2018","20.47","23.93","24.69","16.00","73.85K","-14.46%"
