"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 10, 2022","0.77020","0.76220","0.79880","0.68415","3.95B","1.05%"
"Apr 03, 2022","0.76221","0.82392","0.84980","0.74696","2.80B","-7.46%"
"Mar 27, 2022","0.82369","0.83286","0.91125","0.79820","3.60B","-1.10%"
"Mar 20, 2022","0.83286","0.81958","0.86489","0.78882","3.21B","1.61%"
"Mar 13, 2022","0.81970","0.78591","0.82648","0.74218","3.13B","4.31%"
"Mar 06, 2022","0.78585","0.75387","0.84877","0.70410","4.91B","4.24%"
"Feb 27, 2022","0.75391","0.75044","0.80324","0.69756","5.00B","0.46%"
"Feb 20, 2022","0.75044","0.82174","0.82272","0.62253","8.04B","-8.66%"
"Feb 13, 2022","0.82160","0.82203","0.85886","0.75487","4.75B","-0.01%"
"Feb 06, 2022","0.82171","0.66618","0.91257","0.66050","7.38B","23.35%"
"Jan 30, 2022","0.66617","0.61748","0.68613","0.58100","2.98B","7.90%"
"Jan 23, 2022","0.61740","0.59679","0.65753","0.55498","4.70B","3.46%"
"Jan 16, 2022","0.59674","0.77921","0.78416","0.55200","4.06B","-23.43%"
"Jan 09, 2022","0.77934","0.74478","0.80681","0.70058","3.16B","4.65%"
"Jan 02, 2022","0.74471","0.85003","0.86380","0.71549","3.60B","-12.39%"
"Dec 26, 2021","0.85001","0.92522","0.95497","0.80292","3.36B","-8.13%"
"Dec 19, 2021","0.92525","0.82643","1.01612","0.81969","6.03B","11.96%"
"Dec 12, 2021","0.82643","0.83767","0.85633","0.76124","4.08B","-1.29%"
"Dec 05, 2021","0.83722","0.84530","0.93300","0.75038","6.58B","-1.15%"
"Nov 28, 2021","0.84697","0.94528","1.02975","0.62065","3.99B","-10.42%"
"Nov 21, 2021","0.94547","1.09615","1.09715","0.92297","5.35B","-13.75%"
"Nov 14, 2021","1.09614","1.18937","1.21934","1.01839","5.55B","-7.84%"
"Nov 07, 2021","1.18937","1.15138","1.34634","1.13594","4.98B","3.32%"
"Oct 31, 2021","1.15120","1.08409","1.25508","1.07002","4.64B","6.19%"
"Oct 24, 2021","1.08406","1.09354","1.15926","0.95469","4.39B","-0.87%"
"Oct 17, 2021","1.09354","1.13400","1.16343","1.02483","3.40B","-3.57%"
"Oct 10, 2021","1.13400","1.16036","1.22162","1.06589","4.85B","-2.19%"
"Oct 03, 2021","1.15945","1.03620","1.20814","1.00670","3.89B","11.89%"
"Sep 26, 2021","1.03620","0.94014","1.06994","0.88656","4.40B","10.22%"
"Sep 19, 2021","0.94014","1.07556","1.08348","0.85900","5.76B","-12.59%"
"Sep 12, 2021","1.07557","1.07884","1.12973","1.02673","3.38B","-0.30%"
"Sep 05, 2021","1.07882","1.25486","1.41516","0.96170","8.13B","-14.03%"
"Aug 29, 2021","1.25482","1.14489","1.32231","1.09152","4.98B","9.60%"
"Aug 22, 2021","1.14492","1.21654","1.30288","1.05214","5.58B","-5.89%"
"Aug 15, 2021","1.21663","1.28017","1.34807","1.05220","8.18B","-4.96%"
"Aug 08, 2021","1.28015","0.81666","1.30885","0.76058","7.33B","56.75%"
"Aug 01, 2021","0.81666","0.74443","0.81814","0.69730","3.54B","9.72%"
"Jul 25, 2021","0.74434","0.60496","0.76911","0.59105","6.06B","22.70%"
"Jul 18, 2021","0.60665","0.58167","0.61383","0.51755","3.60B","4.30%"
"Jul 11, 2021","0.58164","0.62470","0.65701","0.56785","2.98B","-6.95%"
"Jul 04, 2021","0.62511","0.67644","0.70881","0.59340","3.55B","-7.59%"
"Jun 27, 2021","0.67644","0.61669","0.72851","0.59735","4.90B","9.70%"
"Jun 20, 2021","0.61663","0.75965","0.78412","0.51017","9.64B","-18.84%"
"Jun 13, 2021","0.75977","0.83164","0.92692","0.75589","4.03B","-8.60%"
"Jun 06, 2021","0.83121","0.92274","0.97376","0.78577","6.02B","-9.92%"
"May 30, 2021","0.92274","0.83044","1.09730","0.79877","8.92B","11.12%"
"May 23, 2021","0.83041","0.90502","1.06643","0.65070","14.51B","-8.24%"
"May 16, 2021","0.90502","1.48591","1.69982","0.82006","20.80B","-39.09%"
"May 09, 2021","1.48591","1.56235","1.62613","1.20537","10.37B","-4.89%"
"May 02, 2021","1.56237","1.65073","1.76001","1.35493","11.36B","-5.35%"
"Apr 25, 2021","1.65073","1.05015","1.66456","0.95088","14.78B","57.19%"
"Apr 18, 2021","1.05015","1.53957","1.56266","0.89374","21.43B","-31.84%"
"Apr 11, 2021","1.54064","1.37428","1.96332","1.30840","20.15B","12.10%"
"Apr 04, 2021","1.37431","0.57886","1.39530","0.56884","21.78B","137.42%"
"Mar 28, 2021","0.57886","0.54789","0.64142","0.53095","7.23B","5.65%"
"Mar 21, 2021","0.54789","0.52460","0.59954","0.45393","11.54B","4.47%"
"Mar 14, 2021","0.52446","0.45768","0.54965","0.42346","6.50B","14.59%"
"Mar 07, 2021","0.45770","0.46296","0.48804","0.42505","5.71B","-1.14%"
"Feb 28, 2021","0.46296","0.43578","0.49380","0.39340","7.80B","6.25%"
"Feb 21, 2021","0.43574","0.51200","0.64615","0.36720","16.31B","-14.89%"
"Feb 14, 2021","0.51200","0.63352","0.63792","0.47520","11.18B","-19.12%"
"Feb 07, 2021","0.63303","0.44275","0.64209","0.39789","15.68B","42.98%"
"Jan 31, 2021","0.44274","0.44329","0.75358","0.34132","34.45B","-0.07%"
"Jan 24, 2021","0.44304","0.27163","0.50882","0.24441","9.93B","63.09%"
"Jan 17, 2021","0.27166","0.27923","0.32793","0.24165","9.69B","-2.81%"
"Jan 10, 2021","0.27951","0.32433","0.36658","0.25579","15.00B","-13.82%"
"Jan 03, 2021","0.32432","0.22087","0.36878","0.21542","26.32B","46.77%"
"Dec 27, 2020","0.22097","0.29463","0.30993","0.17428","26.67B","-24.99%"
"Dec 20, 2020","0.29461","0.57665","0.58642","0.21523","32.11B","-48.90%"
"Dec 13, 2020","0.57659","0.50589","0.65864","0.43985","13.12B","13.97%"
"Dec 06, 2020","0.50589","0.58546","0.62717","0.48577","9.95B","-13.57%"
"Nov 29, 2020","0.58532","0.62578","0.67952","0.54400","10.85B","-6.49%"
"Nov 22, 2020","0.62597","0.46288","0.77883","0.41077","25.23B","35.07%"
"Nov 15, 2020","0.46343","0.26813","0.46804","0.26412","8.95B","72.87%"
"Nov 08, 2020","0.26808","0.24898","0.27710","0.24562","6.44B","7.67%"
"Nov 01, 2020","0.24897","0.23971","0.26725","0.22803","7.11B","3.86%"
"Oct 25, 2020","0.23972","0.25611","0.25904","0.23138","6.60B","-6.40%"
"Oct 18, 2020","0.25611","0.24057","0.26354","0.24007","6.97B","6.45%"
"Oct 11, 2020","0.24059","0.25391","0.25997","0.23772","8.31B","-5.25%"
"Oct 04, 2020","0.25392","0.23265","0.26010","0.23152","8.54B","9.10%"
"Sep 27, 2020","0.23273","0.24151","0.24838","0.22849","8.50B","-3.66%"
"Sep 20, 2020","0.24157","0.25082","0.25131","0.21955","6.11B","-3.80%"
"Sep 13, 2020","0.25111","0.24741","0.25821","0.23431","7.51B","1.47%"
"Sep 06, 2020","0.24748","0.23737","0.24873","0.22977","10.98B","4.26%"
"Aug 30, 2020","0.23736","0.27384","0.30373","0.23152","12.14B","-13.32%"
"Aug 23, 2020","0.27384","0.28609","0.29193","0.25489","8.23B","-4.29%"
"Aug 16, 2020","0.28611","0.29882","0.32667","0.27353","12.98B","-4.27%"
"Aug 09, 2020","0.29886","0.29526","0.30713","0.27077","13.83B","1.22%"
"Aug 02, 2020","0.29525","0.29101","0.32523","0.25562","19.02B","1.46%"
"Jul 26, 2020","0.29100","0.24096","0.29743","0.23742","13.59B","35.58%"
"Jul 19, 2020","0.21463","0.19988","0.21741","0.19286","7.27B","7.38%"
"Jul 12, 2020","0.19989","0.20114","0.20645","0.18907","6.77B","-0.63%"
"Jul 05, 2020","0.20115","0.17808","0.21161","0.17401","10.19B","12.95%"
"Jun 28, 2020","0.17808","0.17514","0.17960","0.17240","5.69B","1.68%"
"Jun 21, 2020","0.17514","0.18793","0.19042","0.16947","6.59B","-6.81%"
"Jun 14, 2020","0.18793","0.19241","0.19852","0.18240","6.62B","-2.33%"
"Jun 07, 2020","0.19241","0.20370","0.20499","0.18544","6.79B","-5.54%"
"May 31, 2020","0.20370","0.20703","0.21452","0.19826","10.33B","-1.61%"
"May 24, 2020","0.20703","0.19883","0.20754","0.19047","8.54B","4.13%"
"May 17, 2020","0.19883","0.19981","0.20779","0.19013","9.63B","-0.49%"
"May 10, 2020","0.19981","0.21648","0.21649","0.18239","17.74B","-7.70%"
"May 03, 2020","0.21647","0.22371","0.22647","0.20729","17.91B","-3.24%"
"Apr 26, 2020","0.22371","0.19419","0.23550","0.19275","20.56B","15.20%"
"Apr 19, 2020","0.19420","0.19529","0.19856","0.17885","17.78B","-0.57%"
"Apr 12, 2020","0.19532","0.18843","0.19669","0.17432","18.85B","3.67%"
"Apr 05, 2020","0.18841","0.18122","0.20497","0.17691","20.62B","3.97%"
"Mar 29, 2020","0.18122","0.17547","0.18587","0.16217","23.53B","3.28%"
"Mar 22, 2020","0.17545","0.15789","0.18709","0.14544","27.74B","11.13%"
"Mar 15, 2020","0.15788","0.14596","0.17453","0.12872","38.41B","8.17%"
"Mar 08, 2020","0.14596","0.23622","0.23622","0.10570","50.78B","-38.21%"
"Mar 01, 2020","0.23624","0.22901","0.24616","0.22445","14.84B","3.15%"
"Feb 23, 2020","0.22902","0.27492","0.28430","0.22313","19.39B","-16.69%"
"Feb 16, 2020","0.27492","0.30754","0.31879","0.26279","23.14B","-10.61%"
"Feb 09, 2020","0.30754","0.27763","0.34553","0.26764","24.00B","10.77%"
"Feb 02, 2020","0.27763","0.24132","0.28804","0.24132","17.97B","15.05%"
"Jan 26, 2020","0.24132","0.21960","0.24594","0.21823","12.26B","9.89%"
"Jan 19, 2020","0.21960","0.24349","0.25122","0.21401","11.91B","-9.82%"
"Jan 12, 2020","0.24350","0.21127","0.32324","0.20971","17.51B","15.20%"
"Jan 05, 2020","0.21138","0.19313","0.22505","0.19289","15.53B","9.46%"
"Dec 29, 2019","0.19311","0.19310","0.19827","0.18464","10.52B","0.01%"
"Dec 22, 2019","0.19309","0.19146","0.19820","0.18539","10.68B","0.85%"
"Dec 15, 2019","0.19146","0.21630","0.21914","0.17553","15.38B","-11.49%"
"Dec 08, 2019","0.21631","0.22708","0.23180","0.21512","9.03B","-4.74%"
"Dec 01, 2019","0.22708","0.22548","0.22793","0.20992","10.81B","0.71%"
"Nov 24, 2019","0.22548","0.23401","0.23455","0.20268","11.84B","-3.64%"
"Nov 17, 2019","0.23400","0.26219","0.26591","0.22215","12.26B","-10.75%"
"Nov 10, 2019","0.26219","0.27987","0.28370","0.25399","10.64B","-6.31%"
"Nov 03, 2019","0.27987","0.29469","0.31422","0.27188","13.74B","-5.03%"
"Oct 27, 2019","0.29469","0.29374","0.30907","0.28541","13.63B","0.32%"
"Oct 20, 2019","0.29375","0.29133","0.31200","0.25165","14.87B","0.83%"
"Oct 13, 2019","0.29133","0.27236","0.30302","0.27164","13.71B","6.96%"
"Oct 06, 2019","0.27236","0.25324","0.28633","0.25096","11.71B","7.58%"
"Sep 29, 2019","0.25318","0.24185","0.26132","0.23478","8.79B","4.68%"
"Sep 22, 2019","0.24186","0.28968","0.28983","0.22523","12.61B","-16.51%"
"Sep 15, 2019","0.28968","0.26131","0.32571","0.25715","12.05B","10.87%"
"Sep 08, 2019","0.26128","0.25999","0.26573","0.25098","6.39B","0.50%"
"Sep 01, 2019","0.25999","0.25759","0.26605","0.24801","6.65B","0.93%"
"Aug 25, 2019","0.25759","0.27138","0.27942","0.24773","6.65B","-5.08%"
"Aug 18, 2019","0.27137","0.26542","0.27137","0.25917","12.32B","2.23%"
"Aug 11, 2019","0.26544","0.29921","0.30591","0.24016","12.16B","-11.30%"
"Aug 04, 2019","0.29925","0.31601","0.33075","0.29043","7.48B","-5.31%"
"Jul 28, 2019","0.31601","0.30994","0.32318","0.30091","6.20B","1.96%"
"Jul 21, 2019","0.30993","0.33283","0.33469","0.30412","7.29B","-6.89%"
"Jul 14, 2019","0.33286","0.33204","0.34033","0.28609","10.66B","0.24%"
"Jul 07, 2019","0.33206","0.39022","0.40652","0.31938","10.76B","-14.90%"
"Jun 30, 2019","0.39022","0.42674","0.42827","0.37489","9.21B","-8.56%"
"Jun 23, 2019","0.42673","0.47707","0.49582","0.39489","14.40B","-10.55%"
"Jun 16, 2019","0.47707","0.40947","0.50552","0.40683","11.45B","16.51%"
"Jun 09, 2019","0.40947","0.40720","0.41203","0.37232","8.66B","0.55%"
"Jun 02, 2019","0.40721","0.42891","0.46336","0.38531","12.20B","-5.06%"
"May 26, 2019","0.42894","0.38542","0.47232","0.37556","15.18B","11.31%"
"May 19, 2019","0.38536","0.37191","0.42478","0.36351","13.06B","3.61%"
"May 12, 2019","0.37194","0.32184","0.47805","0.30579","24.73B","15.55%"
"May 05, 2019","0.32189","0.30368","0.33765","0.29304","6.77B","6.00%"
"Apr 28, 2019","0.30368","0.29896","0.31715","0.29187","6.56B","1.58%"
"Apr 21, 2019","0.29895","0.32726","0.33144","0.28687","8.84B","-8.67%"
"Apr 14, 2019","0.32735","0.32479","0.34470","0.31427","7.24B","0.78%"
"Apr 07, 2019","0.32482","0.35256","0.37025","0.31457","5.27B","-7.87%"
"Mar 31, 2019","0.35256","0.31104","0.37939","0.30744","8.78B","13.35%"
"Mar 24, 2019","0.31104","0.31170","0.31813","0.29407","2.81B","-0.21%"
"Mar 17, 2019","0.31171","0.31871","0.32231","0.30280","2.24B","-2.20%"
"Mar 10, 2019","0.31871","0.31388","0.32520","0.30641","2.23B","1.54%"
"Mar 03, 2019","0.31388","0.31411","0.32161","0.29794","2.35B","-0.07%"
"Feb 24, 2019","0.31411","0.33285","0.34362","0.29478","3.96B","-5.63%"
"Feb 17, 2019","0.33285","0.30089","0.34774","0.29894","3.08B","10.64%"
"Feb 10, 2019","0.30083","0.31220","0.31334","0.29804","1.61B","-3.64%"
"Feb 03, 2019","0.31220","0.31034","0.32012","0.28878","1.74B","0.60%"
"Jan 27, 2019","0.31034","0.31302","0.33604","0.28176","2.32B","-0.86%"
"Jan 20, 2019","0.31304","0.32856","0.33047","0.30761","845.41M","-4.72%"
"Jan 13, 2019","0.32855","0.32712","0.33532","0.31070","1.43B","0.43%"
"Jan 06, 2019","0.32715","0.35106","0.38143","0.31950","1.75B","-6.81%"
"Dec 30, 2018","0.35106","0.35945","0.37684","0.34663","1.46B","-2.33%"
"Dec 23, 2018","0.35945","0.36033","0.45265","0.32964","3.03B","-0.25%"
"Dec 16, 2018","0.36033","0.28546","0.39475","0.28527","2.80B","26.21%"
"Dec 09, 2018","0.28549","0.30414","0.32158","0.28162","1.13B","-6.13%"
"Dec 02, 2018","0.30414","0.37328","0.38068","0.28866","1.80B","-18.52%"
"Nov 25, 2018","0.37328","0.37934","0.40331","0.32801","3.37B","-1.62%"
"Nov 18, 2018","0.37942","0.49785","0.52971","0.37027","3.50B","-23.75%"
"Nov 11, 2018","0.49760","0.50845","0.53234","0.42382","2.26B","-2.13%"
"Nov 04, 2018","0.50845","0.45694","0.56512","0.44973","2.16B","11.30%"
