"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 10, 2021","0.033","0.033","0.036","0.023","3.33B","-2.21%"
"Jan 03, 2021","0.033","0.019","0.039","0.019","6.45B","75.82%"
"Dec 27, 2020","0.019","0.019","0.020","0.017","1.48B","0.00%"
"Dec 20, 2020","0.019","0.020","0.020","0.015","1.34B","-3.20%"
"Dec 13, 2020","0.020","0.018","0.021","0.018","1.56B","11.46%"
"Dec 06, 2020","0.018","0.020","0.020","0.017","918.86M","-9.34%"
"Nov 29, 2020","0.020","0.019","0.021","0.018","1.57B","5.19%"
"Nov 22, 2020","0.019","0.020","0.024","0.016","2.65B","-5.88%"
"Nov 15, 2020","0.020","0.017","0.020","0.016","1.71B","18.99%"
"Nov 08, 2020","0.017","0.014","0.018","0.014","1.66B","16.32%"
"Nov 01, 2020","0.014","0.014","0.017","0.012","2.07B","4.58%"
"Oct 25, 2020","0.014","0.018","0.018","0.013","1.61B","-22.26%"
"Oct 18, 2020","0.018","0.017","0.018","0.015","1.13B","5.67%"
"Oct 11, 2020","0.017","0.017","0.018","0.016","888.00M","0.00%"
"Oct 04, 2020","0.017","0.018","0.019","0.015","1.24B","-6.94%"
"Sep 27, 2020","0.018","0.019","0.020","0.017","1.48B","0.00%"
"Sep 20, 2020","0.019","0.021","0.023","0.017","1.74B","-9.70%"
"Sep 13, 2020","0.021","0.021","0.022","0.019","1.60B","0.00%"
"Sep 06, 2020","0.021","0.018","0.021","0.017","1.49B","16.80%"
"Aug 30, 2020","0.018","0.028","0.029","0.017","2.28B","-34.77%"
"Aug 23, 2020","0.028","0.026","0.029","0.025","1.75B","5.28%"
"Aug 16, 2020","0.026","0.030","0.032","0.024","3.42B","-12.97%"
"Aug 09, 2020","0.030","0.023","0.032","0.022","4.11B","31.51%"
"Aug 02, 2020","0.023","0.021","0.023","0.020","1.82B","8.40%"
"Jul 26, 2020","0.021","0.021","0.021","0.020","1.89B","0.00%"
"Jul 19, 2020","0.021","0.021","0.023","0.020","1.82B","-2.57%"
"Jul 12, 2020","0.021","0.021","0.024","0.020","2.43B","0.00%"
