"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 11, 2021","300.31","316.07","334.34","290.93","11.28M","-4.99%"
"Jul 04, 2021","316.07","299.25","339.36","292.40","11.87M","5.62%"
"Jun 27, 2021","299.25","279.45","315.04","270.00","12.67M","7.08%"
"Jun 20, 2021","279.45","334.15","341.52","225.93","26.97M","-16.38%"
"Jun 13, 2021","334.19","343.26","379.49","327.39","14.04M","-2.63%"
"Jun 06, 2021","343.23","390.09","406.99","320.39","24.48M","-12.01%"
"May 30, 2021","390.09","304.81","432.58","291.72","35.85M","28.00%"
"May 23, 2021","304.76","299.25","387.25","212.41","48.80M","1.84%"
"May 16, 2021","299.25","562.84","606.53","276.78","48.91M","-46.83%"
"May 09, 2021","562.85","646.17","690.87","527.16","21.65M","-12.90%"
"May 02, 2021","646.18","619.91","679.98","595.75","18.96M","4.25%"
"Apr 25, 2021","619.84","497.46","643.21","479.40","23.70M","24.59%"
"Apr 18, 2021","497.50","515.10","612.86","429.96","42.31M","-3.42%"
"Apr 11, 2021","515.13","471.54","636.11","459.50","34.14M","9.08%"
"Apr 04, 2021","472.25","321.91","486.69","316.54","29.86M","46.88%"
"Mar 28, 2021","321.53","269.31","356.51","261.24","30.08M","19.39%"
"Mar 21, 2021","269.32","264.39","276.81","225.90","21.23M","1.98%"
"Mar 14, 2021","264.10","275.89","277.73","241.44","20.42M","-4.28%"
"Mar 07, 2021","275.89","226.26","314.44","225.20","40.63M","21.94%"
"Feb 28, 2021","226.26","225.54","264.41","195.22","36.17M","0.53%"
"Feb 21, 2021","225.07","254.33","308.54","188.71","75.67M","-11.51%"
"Feb 14, 2021","254.36","133.09","346.82","118.64","79.37M","91.14%"
"Feb 07, 2021","133.07","72.86","148.27","64.35","65.87M","83.35%"
"Jan 31, 2021","72.58","44.77","75.43","43.35","36.81M","62.17%"
"Jan 24, 2021","44.76","40.92","45.09","39.67","22.84M","9.39%"
"Jan 17, 2021","40.92","43.10","47.19","36.92","27.83M","-5.08%"
"Jan 10, 2021","43.10","43.84","45.12","35.10","33.33M","-1.66%"
"Jan 03, 2021","43.83","38.24","44.47","37.78","39.44M","14.64%"
"Dec 27, 2020","38.23","33.60","39.70","31.97","32.62M","13.83%"
"Dec 20, 2020","33.59","33.30","35.63","30.03","33.26M","0.86%"
"Dec 13, 2020","33.30","28.17","34.21","28.02","21.06M","18.32%"
"Dec 06, 2020","28.14","29.73","30.17","26.73","13.86M","-5.34%"
"Nov 29, 2020","29.73","29.15","31.88","28.65","22.52M","1.96%"
"Nov 22, 2020","29.16","32.33","35.38","26.45","39.04M","-4.38%"
"Nov 15, 2020","30.50","27.92","30.79","27.08","19.95M","9.25%"
