Date;Price;Open;High;Low;Vol.;Change %
01-Aug-21;0.1421;0.1293;0.1422;0.1175;320.43M;9.91%
25-Jul-21;0.1293;0.1144;0.1304;0.1126;289.27M;14.49%
18-Jul-21;0.1129;0.1117;0.1150;0.0982;175.36M;1.06%
11-Jul-21;0.1117;0.1183;0.1313;0.1069;391.26M;-5.53%
04-Jul-21;0.1183;0.1182;0.1272;0.1101;238.03M;0.06%
27-Jun-21;0.1182;0.0955;0.1193;0.0951;233.44M;23.77%
20-Jun-21;0.0955;0.1079;0.1083;0.0808;399.23M;-11.50%
13-Jun-21;0.1079;0.1122;0.1229;0.1033;207.80M;-3.84%
06-Jun-21;0.1122;0.1189;0.1284;0.1072;230.02M;-5.61%
30-May-21;0.1189;0.1112;0.1356;0.1066;323.08M;6.91%
23-May-21;0.1112;0.1175;0.1380;0.0874;619.04M;-5.38%
16-May-21;0.1175;0.1535;0.1659;0.0938;957.73M;-23.45%
09-May-21;0.1535;0.1810;0.1848;0.1436;771.56M;-15.18%
02-May-21;0.1810;0.1940;0.1953;0.1653;583.25M;-6.72%
25-Apr-21;0.1940;0.1659;0.1984;0.1622;650.77M;16.97%
18-Apr-21;0.1659;0.2350;0.2366;0.1389;1.30B;-29.47%
11-Apr-21;0.2352;0.2151;0.2514;0.2028;1.20B;9.34%
04-Apr-21;0.2151;0.2025;0.2310;0.1781;1.04B;6.22%
28-Mar-21;0.2025;0.2012;0.2246;0.1950;875.55M;0.64%
21-Mar-21;0.2012;0.2129;0.2328;0.1924;1.15B;-5.40%
14-Mar-21;0.2127;0.1969;0.2482;0.1654;1.35B;8.06%
07-Mar-21;0.1968;0.1531;0.2005;0.1523;1.21B;28.58%
28-Feb-21;0.1531;0.1493;0.1610;0.1265;1.45B;2.54%
21-Feb-21;0.1493;0.1380;0.2708;0.1323;2.91B;8.16%
14-Feb-21;0.1380;0.0927;0.1509;0.0787;2.02B;48.85%
07-Feb-21;0.0927;0.0685;0.0940;0.0637;1.58B;35.40%
31-Jan-21;0.0685;0.0660;0.0700;0.0596;1.14B;3.99%
24-Jan-21;0.0659;0.0726;0.0758;0.0625;851.56M;-9.24%
17-Jan-21;0.0726;0.0766;0.0893;0.0659;828.08M;-5.31%
10-Jan-21;0.0766;0.0825;0.0873;0.0586;901.47M;-7.03%
03-Jan-21;0.0824;0.0617;0.0920;0.0584;1.44B;33.59%
27-Dec-20;0.0617;0.0592;0.0730;0.0559;796.97M;4.23%
20-Dec-20;0.0592;0.0659;0.0698;0.0537;807.06M;-10.22%
13-Dec-20;0.0659;0.0592;0.0699;0.0590;725.23M;11.30%
06-Dec-20;0.0592;0.0642;0.0647;0.0567;623.07M;-7.70%
29-Nov-20;0.0642;0.0651;0.0708;0.0621;734.68M;-1.38%
22-Nov-20;0.0651;0.0734;0.0832;0.0611;861.11M;-11.27%
15-Nov-20;0.0734;0.0675;0.0784;0.0631;649.15M;8.63%
08-Nov-20;0.0675;0.0731;0.0765;0.0666;453.31M;-7.72%
01-Nov-20;0.0732;0.0850;0.0860;0.0730;539.37M;-13.94%
25-Oct-20;0.0850;0.1020;0.1052;0.0828;350.06M;-16.74%
18-Oct-20;0.1021;0.1336;0.1342;0.0918;461.68M;-23.59%
11-Oct-20;0.1336;0.1541;0.1568;0.1333;422.75M;-13.27%
04-Oct-20;0.1541;0.1466;0.1575;0.1457;392.63M;5.11%
27-Sep-20;0.1466;0.1542;0.1567;0.1456;381.43M;-4.92%
20-Sep-20;0.1542;0.1677;0.1678;0.1442;414.42M;-8.05%
13-Sep-20;0.1677;0.1636;0.1718;0.1598;363.49M;2.50%
06-Sep-20;0.1636;0.1505;0.1639;0.1442;451.60M;8.67%
30-Aug-20;0.1505;0.1733;0.1837;0.1468;531.79M;-13.11%
23-Aug-20;0.1733;0.1688;0.1758;0.1663;512.77M;2.61%
16-Aug-20;0.1688;0.1665;0.2058;0.1618;622.49M;1.41%
09-Aug-20;0.1665;0.1675;0.1722;0.1570;467.07M;-0.59%
02-Aug-20;0.1675;0.1743;0.1788;0.1545;659.22M;-3.91%
26-Jul-20;0.1743;0.1509;0.1744;0.1500;1.07B;15.52%
19-Jul-20;0.1509;0.1453;0.1516;0.1407;577.75M;3.89%
12-Jul-20;0.1453;0.1447;0.1463;0.1378;685.72M;0.37%
05-Jul-20;0.1447;0.1284;0.1453;0.1278;911.50M;12.71%
28-Jun-20;0.1284;0.1123;0.1289;0.1116;839.16M;14.31%
21-Jun-20;0.1123;0.1193;0.1261;0.1098;871.83M;-5.83%
14-Jun-20;0.1193;0.1098;0.1193;0.1042;569.19M;8.67%
07-Jun-20;0.1098;0.1043;0.1261;0.1009;726.18M;5.24%
31-May-20;0.1043;0.0847;0.1048;0.0835;793.32M;23.13%
24-May-20;0.0847;0.0749;0.0849;0.0727;882.31M;13.10%
17-May-20;0.0749;0.0652;0.0756;0.0648;536.85M;14.88%
10-May-20;0.0652;0.0666;0.0676;0.0576;247.56M;-2.14%
03-May-20;0.0666;0.0594;0.0691;0.0580;219.51M;12.14%
26-Apr-20;0.0594;0.0529;0.0656;0.0529;205.05M;12.32%
19-Apr-20;0.0529;0.0518;0.0546;0.0473;139.00M;2.06%
12-Apr-20;0.0518;0.0498;0.0519;0.0473;206.82M;4.08%
05-Apr-20;0.0498;0.0481;0.0543;0.0478;183.87M;3.59%
29-Mar-20;0.0481;0.0425;0.0512;0.0411;566.61M;13.13%
22-Mar-20;0.0425;0.0380;0.0470;0.0353;977.69M;11.85%
15-Mar-20;0.0380;0.0317;0.0435;0.0278;1.01B;18.74%
08-Mar-20;0.0320;0.0566;0.0566;0.0239;350.92M;-43.45%
01-Mar-20;0.0566;0.0520;0.0584;0.0517;478.02M;8.82%
23-Feb-20;0.0520;0.0591;0.0628;0.0511;621.03M;-12.01%
16-Feb-20;0.0591;0.0627;0.0641;0.0568;941.39M;-5.69%
09-Feb-20;0.0627;0.0596;0.0912;0.0587;430.17M;5.15%
02-Feb-20;0.0596;0.0531;0.0597;0.0531;468.29M;12.26%
26-Jan-20;0.0531;0.0462;0.0554;0.0457;35.27M;14.91%
19-Jan-20;0.0462;0.0472;0.0485;0.0447;598.79M;-2.12%
12-Jan-20;0.0472;0.0407;0.0473;0.0399;471.11M;15.88%
05-Jan-20;0.0407;0.0345;0.0421;0.0343;354.74M;18.06%
29-Dec-19;0.0345;0.0341;0.0348;0.0324;351.26M;1.27%
22-Dec-19;0.0341;0.0343;0.0376;0.0337;265.22M;-0.68%
15-Dec-19;0.0343;0.0296;0.0363;0.0294;466.44M;15.87%
08-Dec-19;0.0296;0.0297;0.0304;0.0287;183.82M;-0.34%
