Date;Price;Open;High;Low;Vol.;Change %
29-Apr-18;14.43;15.20;15.43;13.50;15.24M;-5.03%
22-Apr-18;15.20;13.35;15.90;12.80;27.88M;13.85%
15-Apr-18;13.35;13.27;13.74;11.51;21.44M;0.62%
08-Apr-18;13.27;12.50;13.88;11.52;26.69M;6.12%
01-Apr-18;12.50;11.05;13.96;10.32;29.57M;13.18%
25-Mar-18;11.04;13.17;14.25;9.71;30.54M;-16.16%
18-Mar-18;13.17;8.92;14.93;7.80;35.41M;47.35%
11-Mar-18;8.94;7.65;10.97;7.33;29.85M;16.86%
04-Mar-18;7.65;10.24;10.45;7.07;10.97M;-25.29%
25-Feb-18;10.24;9.09;11.17;8.90;8.71M;12.68%
18-Feb-18;9.09;11.68;11.68;8.62;12.93M;-22.09%
11-Feb-18;11.66;9.24;11.85;8.03;17.35M;26.23%
04-Feb-18;9.24;9.73;10.35;0.00;23.47M;-5.26%
28-Jan-18;9.75;13.40;14.01;7.31;11.67M;-27.22%
21-Jan-18;13.40;16.20;16.26;11.64;8.08M;-16.80%
14-Jan-18;16.11;22.10;23.23;9.40;15.26M;-27.09%
07-Jan-18;22.09;22.60;24.64;13.90;7.26M;-2.26%
31-Dec-17;22.60;7.59;23.60;7.52;4.17M;197.76%
24-Dec-17;7.59;4.40;11.30;3.80;8.13M;72.50%
17-Dec-17;4.40;4.64;6.70;3.25;4.35M;-5.17%
10-Dec-17;4.64;2.65;4.72;2.13;2.72M;75.09%
03-Dec-17;2.65;2.08;2.84;2.04;1.38M;27.40%
26-Nov-17;2.08;1.87;2.14;1.55;1.53M;11.23%
19-Nov-17;1.87;1.67;1.96;1.54;631.81K;11.98%
12-Nov-17;1.67;1.66;1.74;1.34;1.87M;0.60%
