Date;Price;Open;High;Low;Vol.;Change %
29-Dec-19;1.82;1.87;1.92;1.70;11.35M;-2.65%
22-Dec-19;1.87;1.86;1.96;1.76;18.74M;0.60%
15-Dec-19;1.86;1.99;2.12;1.62;37.03M;-6.62%
08-Dec-19;1.99;2.04;2.30;1.97;33.79M;-2.23%
01-Dec-19;2.04;2.24;2.24;1.96;33.98M;-8.72%
24-Nov-19;2.24;2.42;2.45;2.03;47.70M;-7.63%
17-Nov-19;2.42;2.99;2.99;2.14;47.55M;-19.20%
10-Nov-19;2.99;2.80;3.16;2.67;41.26M;7.15%
03-Nov-19;2.80;2.70;2.85;2.62;22.73M;3.42%
27-Oct-19;2.70;2.74;2.88;2.52;38.44M;-1.48%
20-Oct-19;2.74;2.35;2.99;2.29;94.22M;16.51%
13-Oct-19;2.35;2.60;2.67;2.18;63.89M;-9.07%
06-Oct-19;2.59;1.96;2.94;1.95;114.67M;31.81%
29-Sep-19;1.96;1.68;2.03;1.64;36.82M;17.26%
22-Sep-19;1.68;1.89;2.06;1.48;56.23M;-11.12%
15-Sep-19;1.89;1.56;1.90;1.55;43.54M;20.51%
08-Sep-19;1.56;1.77;1.90;1.51;31.29M;-11.42%
01-Sep-19;1.77;1.78;1.94;1.69;22.79M;-0.74%
25-Aug-19;1.78;2.17;2.18;1.73;23.33M;-18.19%
18-Aug-19;2.17;2.40;2.60;2.14;32.47M;-9.42%
11-Aug-19;2.40;2.33;2.60;2.17;30.85M;2.84%
04-Aug-19;2.33;2.41;2.64;2.13;33.38M;-3.30%
28-Jul-19;2.41;2.25;2.73;1.98;34.50M;7.52%
21-Jul-19;2.25;2.64;2.66;2.22;29.61M;-14.84%
14-Jul-19;2.64;3.17;3.24;2.06;73.84M;-16.92%
07-Jul-19;3.17;3.47;3.56;2.60;75.93M;-8.47%
30-Jun-19;3.47;3.71;4.23;2.95;148.48M;-6.67%
23-Jun-19;3.72;1.84;4.57;1.77;118.75M;101.60%
16-Jun-19;1.84;1.71;2.07;1.60;82.46M;7.84%
09-Jun-19;1.71;1.14;1.99;1.01;1.60M;49.80%
02-Jun-19;1.14;0.95;1.26;0.85;580.53K;19.54%
26-May-19;0.95;1.11;1.34;0.93;683.80K;-14.33%
19-May-19;1.11;0.94;1.47;0.94;564.31K;19.07%
12-May-19;0.94;0.69;0.98;0.63;351.41K;36.35%
05-May-19;0.69;0.50;0.76;0.49;251.32K;37.33%
28-Apr-19;0.50;0.45;0.52;0.42;31.08K;10.36%
21-Apr-19;0.45;0.50;0.60;0.40;67.94K;-10.02%
14-Apr-19;0.50;0.53;0.54;0.48;46.83K;-5.22%
07-Apr-19;0.53;0.58;0.61;0.46;97.87K;-8.15%
31-Mar-19;0.58;0.52;0.60;0.51;67.66K;17.46%
24-Mar-19;0.49;0.46;0.51;0.44;31.85K;7.66%
17-Mar-19;0.46;0.47;0.50;0.44;21.66K;-3.79%
10-Mar-19;0.47;0.47;0.54;0.45;53.54K;1.45%
03-Mar-19;0.47;0.42;0.50;0.40;42.81K;11.90%
24-Feb-19;0.42;0.46;0.47;0.40;25.55K;-8.94%
17-Feb-19;0.46;0.44;0.48;0.42;48.21K;5.17%
10-Feb-19;0.44;0.47;0.48;0.42;62.10K;-6.82%
03-Feb-19;0.47;0.41;0.49;0.38;43.45K;15.01%
27-Jan-19;0.41;0.47;0.54;0.36;177.24K;-13.73%
20-Jan-19;0.47;0.48;0.55;0.46;147.35K;-1.77%
13-Jan-19;0.48;0.41;0.58;0.37;379.03K;18.79%
06-Jan-19;0.41;0.37;0.46;0.34;93.59K;10.26%
30-Dec-18;0.37;0.29;0.46;0.29;39.03K;26.87%
23-Dec-18;0.29;0.28;0.33;0.26;42.52K;3.10%
16-Dec-18;0.28;0.19;0.37;0.19;362.93K;45.79%
09-Dec-18;0.19;0.24;0.31;0.19;36.96K;-19.08%
02-Dec-18;0.24;0.33;0.39;0.20;39.86K;-28.03%
25-Nov-18;0.33;0.28;0.38;0.24;100.95K;16.16%
18-Nov-18;0.28;0.49;0.56;0.28;29.15K;-41.36%
11-Nov-18;0.49;0.51;0.63;0.48;123.51K;-5.42%
04-Nov-18;0.51;0.54;0.56;0.41;48.12K;-4.11%
28-Oct-18;0.54;0.45;0.60;0.40;167.53K;19.25%
21-Oct-18;0.45;0.38;0.49;0.36;50.76K;19.48%
14-Oct-18;0.38;0.33;0.40;0.32;55.98K;15.49%
07-Oct-18;0.33;0.34;0.36;0.29;20.04K;-3.93%
30-Sep-18;0.34;0.35;0.38;0.31;22.39K;-1.94%
23-Sep-18;0.35;0.33;0.37;0.31;108.14K;4.23%
16-Sep-18;0.33;0.32;0.42;0.26;161.11K;27.87%
09-Sep-18;0.26;0.24;0.29;0.20;18.74K;7.47%
02-Sep-18;0.24;0.33;0.35;0.22;68.29K;-25.91%
26-Aug-18;0.33;0.32;0.34;0.28;110.80K;2.55%
19-Aug-18;0.32;0.27;0.35;0.27;128.56K;17.30%
12-Aug-18;0.27;0.27;0.30;0.22;108.37K;0.00%
05-Aug-18;0.27;0.25;0.31;0.20;134.69K;10.05%
29-Jul-18;0.25;0.28;0.44;0.25;240.99K;-11.35%
22-Jul-18;0.28;0.21;0.29;0.19;260.26K;32.54%
15-Jul-18;0.21;0.19;0.30;0.19;75.20K;8.10%
08-Jul-18;0.19;0.25;0.26;0.18;56.39K;-22.00%
01-Jul-18;0.25;0.22;0.27;0.21;107.05K;12.87%
24-Jun-18;0.22;0.19;0.22;0.16;110.52K;13.65%
17-Jun-18;0.19;0.22;0.26;0.18;205.16K;-12.21%
10-Jun-18;0.22;0.30;0.30;0.20;211.56K;-25.65%
03-Jun-18;0.30;0.36;0.38;0.30;200.22K;-17.06%
27-May-18;0.36;0.37;0.39;0.30;77.42K;-3.54%
20-May-18;0.37;0.46;0.47;0.32;150.94K;-18.09%
13-May-18;0.46;0.47;0.55;0.43;134.40K;-2.69%
06-May-18;0.47;0.56;0.60;0.40;212.88K;-16.51%
29-Apr-18;0.56;0.48;0.62;0.47;441.94K;16.30%
22-Apr-18;0.48;0.49;0.54;0.41;279.41K;-1.05%
15-Apr-18;0.49;0.40;0.52;0.37;161.94K;21.67%
08-Apr-18;0.40;0.29;0.42;0.29;155.60K;38.53%
01-Apr-18;0.29;0.29;0.30;0.25;112.68K;0.00%
25-Mar-18;0.29;0.42;0.42;0.27;98.32K;-30.18%
18-Mar-18;0.42;0.41;0.50;0.28;75.19K;2.18%
11-Mar-18;0.41;0.47;0.57;0.38;67.95K;-12.28%
04-Mar-18;0.47;0.65;0.66;0.44;77.44K;-27.79%
25-Feb-18;0.65;0.65;0.78;0.60;74.68K;0.00%
18-Feb-18;0.65;0.68;0.87;0.56;128.62K;-4.26%
11-Feb-18;0.68;0.41;0.69;0.38;109.35K;64.88%
04-Feb-18;0.41;0.51;0.52;0.28;157.50K;-18.98%
