Date;Price;Open;High;Low;Vol.;Change %
08-Aug-21;44.043;39.426;44.821;36.304;-;11.71%
01-Aug-21;39.426;36.709;40.405;32.200;-;7.40%
25-Jul-21;36.709;27.868;36.796;26.595;-;27.82%
18-Jul-21;28.720;26.715;29.400;22.230;-;7.51%
11-Jul-21;26.715;31.730;32.600;26.035;-;-15.81%
04-Jul-21;31.730;35.055;37.904;31.100;-;-8.82%
27-Jun-21;34.801;29.554;36.115;29.428;-;17.75%
20-Jun-21;29.554;35.283;35.799;20.472;-;-16.24%
13-Jun-21;35.283;36.402;41.339;35.097;-;-3.07%
06-Jun-21;36.402;39.559;43.910;33.824;-;-7.98%
30-May-21;39.559;26.900;42.252;25.825;-;47.06%
23-May-21;26.900;23.700;36.311;19.800;-;-36.83%
25-Apr-21;42.586;40.849;48.360;40.000;-;4.25%
18-Apr-21;40.849;25.096;42.060;22.698;-;62.77%
11-Apr-21;25.096;26.790;31.000;24.962;-;-6.32%
04-Apr-21;26.790;22.466;29.000;21.913;-;19.25%
28-Mar-21;22.466;16.506;24.400;16.347;-;36.10%
21-Mar-21;16.506;14.270;16.540;12.422;-;15.67%
14-Mar-21;14.270;15.370;15.370;13.300;-;-7.16%
07-Mar-21;15.370;12.924;16.454;12.717;-;18.92%
28-Feb-21;12.924;13.215;15.378;11.572;-;-2.20%
21-Feb-21;13.215;10.005;20.000;9.780;-;32.08%
14-Feb-21;10.005;8.669;11.499;7.634;-;15.41%
07-Feb-21;8.669;6.120;10.100;5.817;-;41.66%
31-Jan-21;6.120;4.232;7.077;4.128;-;44.61%
24-Jan-21;4.232;3.501;4.271;3.473;-;20.87%
17-Jan-21;3.501;3.449;4.111;2.661;-;1.53%
10-Jan-21;3.449;3.000;3.831;2.616;-;14.95%
03-Jan-21;3.000;1.796;3.889;1.796;-;67.00%
27-Dec-20;1.796;1.326;1.986;1.286;-;35.52%
20-Dec-20;1.326;1.667;1.681;1.139;-;-20.48%
13-Dec-20;1.667;1.499;1.791;1.468;-;11.18%
06-Dec-20;1.499;1.974;1.977;1.450;-;-24.03%
29-Nov-20;1.974;1.888;2.210;1.847;-;4.53%
22-Nov-20;1.888;2.393;2.482;1.747;-;-21.09%
15-Nov-20;2.393;1.928;2.495;1.928;-;24.11%
08-Nov-20;1.928;2.505;2.510;1.551;-;-23.03%
01-Nov-20;2.505;1.545;2.505;1.298;-;62.11%
25-Oct-20;1.545;1.914;1.914;1.353;-;-19.27%
18-Oct-20;1.914;2.196;2.246;1.863;-;-12.84%
11-Oct-20;2.196;2.405;2.679;2.130;-;-8.70%
04-Oct-20;2.405;2.554;2.667;2.036;-;-5.81%
27-Sep-20;2.554;3.129;3.172;2.464;-;-18.39%
20-Sep-20;3.129;3.017;3.237;2.490;-;3.72%
13-Sep-20;3.017;3.336;3.442;2.449;-;-9.58%
06-Sep-20;3.336;2.538;3.843;2.333;-;31.46%
30-Aug-20;2.538;3.979;4.934;2.408;-;-36.22%
23-Aug-20;3.979;3.060;4.234;3.059;-;30.02%
16-Aug-20;3.060;3.179;3.585;2.717;-;-3.74%
09-Aug-20;3.179;2.500;4.120;2.310;-;27.15%
02-Aug-20;2.500;1.617;2.601;1.436;-;54.62%
26-Jul-20;1.617;1.274;2.067;1.249;-;26.88%
