Date;Price;Open;High;Low;Vol.;Change %
10-Apr-22;0.142161;0.144212;0.157515;0.133025;18.21B;-1.39%
03-Apr-22;0.144170;0.138697;0.179018;0.136300;31.81B;3.94%
27-Mar-22;0.138704;0.136072;0.153500;0.132265;14.41B;1.91%
20-Mar-22;0.136101;0.123539;0.140907;0.117460;11.25B;10.17%
13-Mar-22;0.123535;0.114717;0.124991;0.110102;3.02B;7.69%
06-Mar-22;0.114710;0.123118;0.125528;0.113997;1.86B;-6.83%
27-Feb-22;0.123119;0.127599;0.138805;0.120270;5.49B;-3.51%
20-Feb-22;0.127596;0.140909;0.141556;0.107474;11.03B;-9.45%
13-Feb-22;0.140908;0.144302;0.157644;0.136167;8.95B;-2.35%
06-Feb-22;0.144303;0.146911;0.172657;0.140862;11.66B;-1.78%
30-Jan-22;0.146924;0.142894;0.150426;0.134797;6.01B;2.78%
23-Jan-22;0.142947;0.133278;0.153061;0.126167;13.26B;7.26%
16-Jan-22;0.133266;0.184707;0.184707;0.120493;13.77B;-27.84%
09-Jan-22;0.184686;0.150882;0.211988;0.137370;27.50B;22.42%
02-Jan-22;0.150862;0.173105;0.176137;0.145722;8.88B;-12.85%
26-Dec-21;0.173115;0.190581;0.192787;0.165382;7.93B;-9.14%
19-Dec-21;0.190539;0.172374;0.195061;0.161241;10.44B;10.55%
12-Dec-21;0.172349;0.168788;0.219922;0.151692;22.75B;2.15%
05-Dec-21;0.168723;0.178943;0.183701;0.159361;13.72B;-5.71%
28-Nov-21;0.178945;0.205053;0.226857;0.133105;15.15B;-12.74%
21-Nov-21;0.205067;0.233067;0.236107;0.190079;15.44B;-12.01%
14-Nov-21;0.233070;0.261281;0.271178;0.215556;12.68B;-10.81%
07-Nov-21;0.261325;0.261802;0.296603;0.237132;19.29B;-0.12%
31-Oct-21;0.261630;0.268516;0.285830;0.250844;21.42B;-2.56%
24-Oct-21;0.268515;0.251133;0.339122;0.219357;64.50B;6.95%
17-Oct-21;0.251078;0.237287;0.272450;0.226109;20.96B;5.93%
10-Oct-21;0.237018;0.246621;0.248597;0.216633;13.28B;-3.88%
03-Oct-21;0.246595;0.218545;0.271488;0.212778;26.46B;12.79%
26-Sep-21;0.218634;0.208383;0.224738;0.194212;8.56B;4.92%
19-Sep-21;0.208383;0.241403;0.241403;0.197086;14.87B;-13.67%
12-Sep-21;0.241378;0.241023;0.259470;0.228618;11.33B;0.17%
05-Sep-21;0.240969;0.299221;0.319579;0.214585;22.49B;-19.47%
29-Aug-21;0.299222;0.271743;0.309234;0.262304;12.95B;10.23%
22-Aug-21;0.271453;0.298475;0.324251;0.259160;18.00B;-9.05%
15-Aug-21;0.298471;0.291388;0.347427;0.273458;38.37B;2.39%
08-Aug-21;0.291495;0.261231;0.296521;0.230012;39.33B;11.56%
01-Aug-21;0.261285;0.206723;0.261825;0.192766;12.22B;26.45%
25-Jul-21;0.206627;0.189225;0.232750;0.189225;20.19B;6.43%
18-Jul-21;0.194135;0.186197;0.213724;0.159506;20.36B;4.29%
11-Jul-21;0.186148;0.213362;0.218014;0.168685;10.96B;-12.75%
04-Jul-21;0.213355;0.246818;0.248907;0.088727;15.75B;-13.56%
27-Jun-21;0.246818;0.245715;0.273184;0.237295;18.52B;0.88%
20-Jun-21;0.244672;0.281178;0.288556;0.164609;60.27B;-13.00%
13-Jun-21;0.281223;0.309628;0.335614;0.278563;12.69B;-9.17%
06-Jun-21;0.309604;0.371029;0.377236;0.296348;19.83B;-16.57%
30-May-21;0.371083;0.302124;0.444100;0.286698;44.46B;22.82%
23-May-21;0.302128;0.341509;0.379504;0.249235;39.13B;-11.53%
16-May-21;0.341484;0.507796;0.547205;0.217528;70.04B;-32.71%
09-May-21;0.507448;0.635330;0.697487;0.353838;121.95B;-20.01%
02-May-21;0.634394;0.390686;0.738255;0.363912;128.78B;62.40%
25-Apr-21;0.390642;0.269932;0.396647;0.224455;64.42B;44.67%
18-Apr-21;0.270017;0.282723;0.433969;0.166312;181.40B;-4.22%
11-Apr-21;0.281909;0.063680;0.449889;0.063402;310.13B;342.64%
04-Apr-21;0.063688;0.055542;0.067151;0.055121;39.61B;14.64%
28-Mar-21;0.055554;0.054436;0.070722;0.051896;50.00B;2.07%
21-Mar-21;0.054426;0.058829;0.059509;0.049650;18.49B;-7.48%
14-Mar-21;0.058827;0.062676;0.063510;0.055064;28.95B;-6.17%
07-Mar-21;0.062694;0.050924;0.062851;0.050548;40.77B;23.09%
28-Feb-21;0.050935;0.050076;0.052453;0.044811;29.16B;1.71%
21-Feb-21;0.050076;0.054196;0.060737;0.041782;77.58B;-7.50%
14-Feb-21;0.054135;0.066244;0.066392;0.047653;99.75B;-18.29%
07-Feb-21;0.066249;0.057506;0.086356;0.053464;174.72B;15.29%
31-Jan-21;0.057465;0.028199;0.059081;0.026909;267.89B;103.80%
24-Jan-21;0.028197;0.008571;0.072000;0.007500;241.02B;228.99%
17-Jan-21;0.008571;0.009235;0.009655;0.007571;19.16B;-7.19%
10-Jan-21;0.009235;0.010159;0.010850;0.006727;50.11B;-9.09%
03-Jan-21;0.010158;0.010493;0.013928;0.007623;161.09B;-3.16%
27-Dec-20;0.010489;0.004511;0.014008;0.004255;37.97B;132.68%
20-Dec-20;0.004508;0.003919;0.005463;0.003604;89.75B;14.85%
13-Dec-20;0.003925;0.003164;0.004127;0.003149;23.89B;24.05%
