Date;Price;Open;High;Low;Vol.;Change %
05-Apr-20;10.027;10.059;10.061;10.010;67.06M;-0.13%
29-Mar-20;10.040;10.034;10.066;10.021;50.14M;0.06%
22-Mar-20;10.034;10.032;10.077;10.027;57.70M;0.02%
15-Mar-20;10.032;10.084;10.265;10.012;116.88M;-0.52%
08-Mar-20;10.084;10.047;10.667;10.008;232.71M;0.37%
01-Mar-20;10.047;10.064;10.080;10.023;36.15M;0.01%
23-Feb-20;10.045;10.045;10.057;10.008;47.37M;0.01%
16-Feb-20;10.044;10.002;10.048;0.9990;60.69M;0.42%
09-Feb-20;10.002;0.9997;10.034;0.9982;71.13M;0.05%
02-Feb-20;0.9997;10.014;10.027;0.9997;51.43M;-0.16%
26-Jan-20;10.014;10.026;10.061;0.9986;34.00M;-0.12%
19-Jan-20;10.026;0.9999;10.038;0.9976;28.51M;0.27%
12-Jan-20;0.9999;10.011;10.043;0.9959;70.00M;-0.11%
05-Jan-20;10.010;10.050;10.083;10.008;40.53M;-0.40%
29-Dec-19;10.050;10.041;10.167;10.016;22.23M;0.09%
22-Dec-19;10.041;10.114;10.198;10.008;26.47M;-0.24%
15-Dec-19;10.066;10.081;10.139;10.032;46.64M;-0.15%
08-Dec-19;10.081;10.115;10.122;10.022;33.23M;-0.12%
01-Dec-19;10.093;10.089;10.136;10.042;34.31M;0.04%
24-Nov-19;10.088;10.084;10.154;10.046;51.35M;0.20%
17-Nov-19;10.068;10.040;10.084;10.017;49.01M;0.29%
10-Nov-19;10.040;10.039;10.060;10.007;28.52M;0.12%
03-Nov-19;10.028;10.036;10.050;0.9994;38.36M;-0.08%
27-Oct-19;10.036;10.042;10.050;10.015;43.68M;-0.06%
20-Oct-19;10.042;10.061;10.114;10.018;46.20M;-0.19%
13-Oct-19;10.061;10.099;10.102;10.026;25.73M;0.02%
06-Oct-19;10.059;10.075;10.108;10.021;40.85M;-0.15%
29-Sep-19;10.075;10.043;10.099;10.037;34.23M;0.33%
22-Sep-19;10.041;10.037;10.182;0.9991;74.58M;0.08%
15-Sep-19;10.033;10.055;10.062;10.015;32.32M;-0.11%
08-Sep-19;10.044;10.052;10.114;10.009;23.15M;-0.03%
01-Sep-19;10.048;10.035;10.116;10.008;38.57M;0.13%
25-Aug-19;10.035;10.031;10.094;0.9989;34.71M;0.04%
18-Aug-19;10.031;10.031;10.054;0.9992;30.50M;0.00%
11-Aug-19;10.031;0.9987;10.039;0.9979;36.51M;0.44%
04-Aug-19;0.9987;10.011;10.030;0.9976;66.58M;-0.25%
28-Jul-19;10.011;0.9995;10.033;0.9964;46.94M;0.16%
21-Jul-19;0.9995;10.010;10.026;0.9965;53.30M;-0.18%
14-Jul-19;10.013;0.9977;10.034;0.9957;65.32M;0.37%
07-Jul-19;0.9977;10.026;10.049;0.9961;77.89M;-0.49%
30-Jun-19;10.026;0.9989;10.047;0.9921;97.70M;0.37%
23-Jun-19;0.9989;10.014;10.016;0.9817;179.20M;-0.12%
16-Jun-19;10.001;10.036;10.062;0.9975;94.96M;-0.36%
09-Jun-19;10.037;10.039;10.055;10.007;70.65M;-0.02%
02-Jun-19;10.039;10.002;10.041;0.9958;62.36M;0.37%
26-May-19;10.002;10.030;10.142;0.9963;126.24M;-0.27%
19-May-19;10.030;10.012;10.070;0.9988;65.86M;0.18%
12-May-19;10.012;10.000;10.119;0.9906;161.40M;0.12%
05-May-19;10.000;10.114;1.741.763;0.9991;57.21M;-1.13%
28-Apr-19;10.114;10.069;10.445;0.9953;60.49M;0.45%
21-Apr-19;10.069;10.034;10.150;0.9867;103.76M;0.35%
14-Apr-19;10.034;10.038;10.102;10.006;25.48M;-0.04%
